,t,y,pmi,npmi,dice,zscore
0,number,1957,7.45959366595201,0.42044683148188444,0.0002486943546381497,2.3390946392442515
1,number,1958,7.374066840235883,0.4167825703206217,0.00023943493355680595,2.2488991445580653
2,number,1960,7.541467109320806,0.42373595793446117,0.000249003984063745,2.4273667290924545
3,number,1961,7.009544916417244,0.3912660131740008,0.00021670820240546102,1.8856129226669225
4,number,1964,7.938456807723421,0.4627253633545066,0.0004235941967595044,4.079319288865104
5,number,1966,8.918248245799482,0.5493495724639207,0.0013800717637317142,9.542005615059134
6,number,1967,6.343397087267473,0.35246612557795753,0.00022341376228775698,1.295800836367421
7,number,1968,8.925660384836558,0.582213438593351,0.0031879767733120797,16.012219008171076
8,number,1969,8.596866299955876,0.5385429381198175,0.0016902088615236026,9.968706464227617
9,number,1970,8.83777796789106,0.5458259826484035,0.0013663535439795047,8.275073379416632
10,number,1971,8.196258921639956,0.4964483092454514,0.0010931948619841488,6.4200026279422895
11,number,1972,8.33405624681183,0.5074101373371682,0.0011973180076628354,7.590005057192347
12,number,1973,8.1377407043708,0.4843199995024364,0.0008051529790660225,5.428169680556025
13,number,1974,8.399508628844883,0.5145326390785229,0.0014283163720764148,6.969177359910276
14,number,1975,7.766203835467196,0.48835599467325785,0.0020230117587558476,7.579930388385896
15,number,1976,8.076496314748345,0.529495477910766,0.0035343035343035345,12.599129032070396
16,number,1977,8.212899180015306,0.5347487908870282,0.0033074672433532626,11.652643747586948
17,number,1978,7.591942803185436,0.48425110771238394,0.0022356360384529397,7.851094660193831
18,number,1979,8.462339178044868,0.5544615425252604,0.0036697247706422016,12.376972918335474
19,number,1980,7.9816049363077495,0.5120719002038429,0.002497445794074242,9.741822607635376
20,number,1981,7.930809484709495,0.5032712523488363,0.002125147579693034,8.62548930550119
21,number,1982,8.203151508087842,0.5124094310508859,0.001794411689310433,8.51678446543949
22,number,1983,8.07861712601418,0.509042889292144,0.0020873714030117787,8.091805073543735
23,number,1984,7.886033689231005,0.4956255877643582,0.0018874601863866935,7.979419161198735
24,number,1985,8.432254783264218,0.5296387140595932,0.0020597322348094747,9.98552523374566
25,grow,1957,11.202457892141442,0.6570774823520081,0.003246753246753247,13.870961272606845
26,grow,1958,10.039635839660484,0.567440643134024,0.0014858841010401188,6.471400636596673
27,grow,1960,9.848318383313638,0.5533520949841816,0.0012106537530266344,6.0361962946491925
28,grow,1962,11.23359331246065,0.655838241445507,0.0019930244145490786,14.024619512694523
29,grow,1963,10.941836211324807,0.6562192183724503,0.002664298401420959,15.489705170029545
30,grow,1964,8.982428654273097,0.5032449618977345,0.0008594757198109154,4.373017497273935
31,grow,1966,11.264799339889407,0.7145814753575837,0.006852248394004282,28.36039350114664
32,grow,1967,7.9429232979663125,0.4413426058754048,0.0006633499170812604,2.8897745477501706
33,grow,1968,11.93918826419402,0.8345546240054021,0.024605678233438486,79.3963474955905
34,grow,1969,10.701722305440056,0.6811229119036547,0.0070066173608407945,24.631442391236437
35,grow,1970,9.258974793033008,0.5483643190239474,0.0017961383026493041,6.865622026430382
36,grow,1971,9.692925016731763,0.5951454242589558,0.003026634382566586,12.750931356585916
37,grow,1972,8.982495376332016,0.5303938448270872,0.0018315018315018315,7.574499531526044
38,grow,1973,9.847735623928694,0.5963003897657648,0.0025906735751295333,12.069942079112465
39,grow,1974,9.508262832425176,0.5723655036756009,0.0029747149231531982,9.226674275337192
40,grow,1975,11.34047325399992,0.775953015186115,0.022103658536585365,55.459145559804654
41,grow,1976,11.120214773665385,0.7723698275212906,0.025823111684958034,60.253450738231045
42,grow,1977,10.193642958818796,0.666934804055981,0.011652101539741989,25.601640823018585
43,grow,1978,10.375633433900832,0.6924220352754853,0.01391304347826087,32.672897155189276
44,grow,1979,10.39479366005715,0.6911835552700051,0.012886597938144327,28.49102472499281
45,grow,1980,10.076455861054367,0.6595951458400311,0.00987491770901909,25.400564188235307
